m1331540878le_1010.pt,tl_strip.pt
m1331540878le_1010.pt,br_edge.pt
m1331540878le_1010.pt,c_strip.pt
m1331540878le_1011.pt,tl_edge.pt
m1331540878le_1011.pt,tr_edge.pt
m1331540878le_1011.pt,tl_strip.pt
m1331540878le_1011.pt,br_edge.pt
m1331540878le_1011.pt,c_strip.pt
m1331540878le_1012.pt,tl_edge.pt
m1331540878le_1012.pt,tr_edge.pt
m1331540878le_1012.pt,tl_strip.pt
m1331540878le_1012.pt,br_edge.pt
m1331540878le_1012.pt,c_strip.pt
m1331540878le_1013.pt,tl_edge.pt
m1331540878le_1013.pt,tr_edge.pt
m1331540878le_1013.pt,tl_strip.pt
m1331540878le_1013.pt,br_edge.pt
m1331540878le_1013.pt,c_strip.pt
m1331540878le_1014.pt,tl_edge.pt
m1331540878le_1014.pt,tr_edge.pt
m1331540878le_1014.pt,tl_strip.pt
m1331540878le_1014.pt,br_edge.pt
m1331540878le_1014.pt,c_strip.pt
m1331540878le_1015.pt,tl_edge.pt
m1331540878le_1015.pt,tr_edge.pt
m1331540878le_1015.pt,tl_strip.pt
m1331540878le_1015.pt,br_edge.pt
m1331540878le_1015.pt,c_strip.pt
m1331540878le_1016.pt,tl_edge.pt
m1331540878le_1016.pt,tr_edge.pt
m1331540878le_1016.pt,tl_strip.pt
m1331540878le_1016.pt,br_edge.pt
m1331540878le_1016.pt,c_strip.pt
m1331540878le_1017.pt,tl_edge.pt
m1331540878le_1017.pt,tr_edge.pt
m1331540878le_1017.pt,tl_strip.pt
m1331540878le_1017.pt,br_edge.pt
m1331540878le_1017.pt,c_strip.pt
m1331540878le_1018.pt,tl_edge.pt
m1331540878le_1018.pt,tr_edge.pt
m1331540878le_1018.pt,tl_strip.pt
m1331540878le_1018.pt,br_edge.pt
m1331540878le_1018.pt,c_strip.pt
m1331540878le_1019.pt,tl_edge.pt
m1331540878le_1019.pt,tr_edge.pt
m1331540878le_1019.pt,tl_strip.pt
m1331540878le_1019.pt,br_edge.pt
m1331540878le_1019.pt,c_strip.pt
m1331540878le_102.pt,tl_edge.pt
m1331540878le_102.pt,tr_edge.pt
m1331540878le_102.pt,tl_strip.pt
m1331540878le_102.pt,br_edge.pt
m1331540878le_102.pt,c_strip.pt
m1331540878le_1020.pt,tl_edge.pt
m1331540878le_1020.pt,tr_edge.pt
m1331540878le_1020.pt,tl_strip.pt
m1331540878le_1020.pt,br_edge.pt
m1331540878le_1020.pt,c_strip.pt
m1331540878le_1021.pt,tl_edge.pt
m1331540878le_1021.pt,tr_edge.pt
m1331540878le_1021.pt,tl_strip.pt
m1331540878le_1021.pt,br_edge.pt
m1331540878le_1021.pt,c_strip.pt
m1331540878le_1022.pt,tl_edge.pt
m1331540878le_1022.pt,tr_edge.pt
m1331540878le_1022.pt,tl_strip.pt
m1331540878le_1022.pt,br_edge.pt
m1331540878le_1022.pt,c_strip.pt
m1331540878le_1023.pt,tl_edge.pt
m1331540878le_1023.pt,tr_edge.pt
m1331540878le_1023.pt,tl_strip.pt
m1331540878le_1023.pt,br_edge.pt
m1331540878le_1023.pt,c_strip.pt
m1331540878le_1024.pt,tl_edge.pt
m1331540878le_1024.pt,tr_edge.pt
m1331540878le_1024.pt,tl_strip.pt
m1331540878le_1024.pt,br_edge.pt
m1331540878le_1024.pt,c_strip.pt
m1331540878le_1025.pt,tl_edge.pt
m1331540878le_1025.pt,tr_edge.pt
m1331540878le_1025.pt,tl_strip.pt
m1331540878le_1025.pt,br_edge.pt
m1331540878le_1025.pt,c_strip.pt
m1331540878le_1026.pt,tl_edge.pt
m1331540878le_1026.pt,tr_edge.pt
m1331540878le_1026.pt,tl_strip.pt
m1331540878le_1026.pt,br_edge.pt
m1331540878le_1026.pt,c_strip.pt
m1331540878le_1027.pt,tl_edge.pt
m1331540878le_1027.pt,tr_edge.pt
m1331540878le_1027.pt,tl_strip.pt
m1331540878le_1027.pt,br_edge.pt
m1331540878le_1027.pt,c_strip.pt
m1331540878le_1028.pt,tl_edge.pt
m1331540878le_1028.pt,tr_edge.pt
m1331540878le_1028.pt,tl_strip.pt
m1331540878le_1028.pt,br_edge.pt
m1331540878le_1028.pt,c_strip.pt
m1331540878le_1029.pt,tl_edge.pt
m1331540878le_1029.pt,tr_edge.pt
m1331540878le_1029.pt,tl_strip.pt
m1331540878le_1029.pt,br_edge.pt
m1331540878le_1029.pt,c_strip.pt
m1331540878le_103.pt,tl_edge.pt
m1331540878le_103.pt,tr_edge.pt
m1331540878le_103.pt,tl_strip.pt
m1331540878le_103.pt,br_edge.pt
m1331540878le_103.pt,c_strip.pt
m1331540878le_1030.pt,tl_edge.pt
m1331540878le_1030.pt,tr_edge.pt
m1331540878le_1030.pt,tl_strip.pt
m1331540878le_1030.pt,br_edge.pt
m1331540878le_1030.pt,c_strip.pt
m1331540878le_1031.pt,tl_edge.pt
m1331540878le_1031.pt,tr_edge.pt
m1331540878le_1031.pt,tl_strip.pt
m1331540878le_1031.pt,br_edge.pt
m1331540878le_1031.pt,c_strip.pt
m1331540878le_1032.pt,tl_edge.pt
m1331540878le_1032.pt,tr_edge.pt
m1331540878le_1032.pt,tl_strip.pt
m1331540878le_1032.pt,br_edge.pt
m1331540878le_1032.pt,c_strip.pt
m1331540878le_1033.pt,tl_edge.pt
m1331540878le_1033.pt,tr_edge.pt
m1331540878le_1033.pt,tl_strip.pt
m1331540878le_1033.pt,br_edge.pt
m1331540878le_1033.pt,c_strip.pt
m1331540878le_1034.pt,tl_edge.pt
m1331540878le_1034.pt,tr_edge.pt
m1331540878le_1034.pt,tl_strip.pt
m1331540878le_1034.pt,br_edge.pt
m1331540878le_1034.pt,c_strip.pt
m1331540878le_1035.pt,tl_edge.pt
m1331540878le_1035.pt,tr_edge.pt
m1331540878le_1035.pt,tl_strip.pt
m1331540878le_1035.pt,br_edge.pt
m1331540878le_1035.pt,c_strip.pt
m1331540878le_1036.pt,tl_edge.pt
m1331540878le_1036.pt,tr_edge.pt
m1331540878le_1036.pt,tl_strip.pt
m1331540878le_1036.pt,br_edge.pt
m1331540878le_1036.pt,c_strip.pt
m1331540878le_1037.pt,tl_edge.pt
m1331540878le_1037.pt,tr_edge.pt
m1331540878le_1037.pt,tl_strip.pt
m1331540878le_1037.pt,br_edge.pt
m1331540878le_1037.pt,c_strip.pt
m1331540878le_1038.pt,tl_edge.pt
m1331540878le_1038.pt,tr_edge.pt
m1331540878le_1038.pt,tl_strip.pt
m1331540878le_1038.pt,br_edge.pt
m1331540878le_1038.pt,c_strip.pt
m1331540878le_1039.pt,tl_edge.pt
m1331540878le_1039.pt,tr_edge.pt
m1331540878le_1039.pt,tl_strip.pt
m1331540878le_1039.pt,br_edge.pt
m1331540878le_1039.pt,c_strip.pt
m1331540878le_104.pt,tl_edge.pt
m1331540878le_104.pt,tr_edge.pt
m1331540878le_104.pt,tl_strip.pt
m1331540878le_104.pt,br_edge.pt
m1331540878le_104.pt,c_strip.pt
m1331540878le_1040.pt,tl_edge.pt
m1331540878le_1040.pt,tr_edge.pt
m1331540878le_1040.pt,tl_strip.pt
m1331540878le_1040.pt,br_edge.pt
m1331540878le_1040.pt,c_strip.pt
m1331540878le_1041.pt,tl_edge.pt
m1331540878le_1041.pt,tr_edge.pt
m1331540878le_1041.pt,tl_strip.pt
m1331540878le_1041.pt,br_edge.pt
m1331540878le_1041.pt,c_strip.pt
m1331540878le_1042.pt,tl_edge.pt
m1331540878le_1042.pt,tr_edge.pt
m1331540878le_1042.pt,tl_strip.pt
m1331540878le_1042.pt,br_edge.pt
m1331540878le_1042.pt,c_strip.pt
m1331540878le_1043.pt,tl_edge.pt
m1331540878le_1043.pt,tr_edge.pt
m1331540878le_1043.pt,tl_strip.pt
m1331540878le_1043.pt,br_edge.pt
m1331540878le_1043.pt,c_strip.pt
m1331540878le_1044.pt,tl_edge.pt
m1331540878le_1044.pt,tr_edge.pt
m1331540878le_1044.pt,tl_strip.pt
m1331540878le_1044.pt,br_edge.pt
m1331540878le_1044.pt,c_strip.pt
m1331540878le_1045.pt,tl_edge.pt
m1331540878le_1045.pt,tr_edge.pt
m1331540878le_1045.pt,tl_strip.pt
m1331540878le_1045.pt,br_edge.pt
m1331540878le_1045.pt,c_strip.pt
m1331540878le_1046.pt,tl_edge.pt
m1331540878le_1046.pt,tr_edge.pt
m1331540878le_1046.pt,tl_strip.pt
m1331540878le_1046.pt,br_edge.pt
m1331540878le_1046.pt,c_strip.pt
m1331540878le_1047.pt,tl_edge.pt
m1331540878le_1047.pt,tr_edge.pt
m1331540878le_1047.pt,tl_strip.pt
m1331540878le_1047.pt,br_edge.pt
m1331540878le_1047.pt,c_strip.pt
m1331540878le_1048.pt,tl_edge.pt
m1331540878le_1048.pt,tr_edge.pt
m1331540878le_1048.pt,tl_strip.pt
m1331540878le_1048.pt,br_edge.pt
m1331540878le_1048.pt,c_strip.pt
m1331540878le_1049.pt,tl_edge.pt
m1331540878le_1049.pt,tr_edge.pt
m1331540878le_1049.pt,tl_strip.pt
m1331540878le_1049.pt,br_edge.pt
m1331540878le_1049.pt,c_strip.pt
m1331540878le_105.pt,tl_edge.pt
m1331540878le_105.pt,tr_edge.pt
m1331540878le_105.pt,tl_strip.pt
m1331540878le_105.pt,br_edge.pt
m1331540878le_105.pt,c_strip.pt
m1331540878le_1050.pt,tl_edge.pt
m1331540878le_1050.pt,tr_edge.pt
m1331540878le_1050.pt,tl_strip.pt
m1331540878le_1050.pt,br_edge.pt
m1331540878le_1050.pt,c_strip.pt
m1331540878le_1051.pt,tl_edge.pt
m1331540878le_1051.pt,tr_edge.pt
m1331540878le_1051.pt,tl_strip.pt
m1331540878le_1051.pt,br_edge.pt
m1331540878le_1051.pt,c_strip.pt
m1331540878le_1052.pt,tl_edge.pt
m1331540878le_1052.pt,tr_edge.pt
m1331540878le_1052.pt,tl_strip.pt
m1331540878le_1052.pt,br_edge.pt
m1331540878le_1052.pt,c_strip.pt
m1331540878le_1053.pt,tl_edge.pt
m1331540878le_1053.pt,tr_edge.pt
m1331540878le_1053.pt,tl_strip.pt
m1331540878le_1053.pt,br_edge.pt
m1331540878le_1053.pt,c_strip.pt
m1331540878le_1054.pt,tl_edge.pt
m1331540878le_1054.pt,tr_edge.pt
m1331540878le_1054.pt,tl_strip.pt
m1331540878le_1054.pt,br_edge.pt
m1331540878le_1054.pt,c_strip.pt
m1331540878le_1055.pt,tl_edge.pt
m1331540878le_1055.pt,tr_edge.pt
m1331540878le_1055.pt,tl_strip.pt
m1331540878le_1055.pt,br_edge.pt
m1331540878le_1055.pt,c_strip.pt
m1331540878le_1056.pt,tl_edge.pt
m1331540878le_1056.pt,tr_edge.pt
m1331540878le_1056.pt,tl_strip.pt
m1331540878le_1056.pt,br_edge.pt
m1331540878le_1056.pt,c_strip.pt
m1331540878le_1057.pt,tl_edge.pt
m1331540878le_1057.pt,tr_edge.pt
m1331540878le_1057.pt,tl_strip.pt
m1331540878le_1057.pt,br_edge.pt
m1331540878le_1057.pt,c_strip.pt
m1331540878le_1058.pt,tl_edge.pt
m1331540878le_1058.pt,tr_edge.pt
m1331540878le_1058.pt,tl_strip.pt
m1331540878le_1058.pt,br_edge.pt
m1331540878le_1058.pt,c_strip.pt
m1331540878le_1059.pt,tl_edge.pt
m1331540878le_1059.pt,tr_edge.pt
m1331540878le_1059.pt,tl_strip.pt
m1331540878le_1059.pt,br_edge.pt
m1331540878le_1059.pt,c_strip.pt
m1331540878le_106.pt,tl_edge.pt
m1331540878le_106.pt,tr_edge.pt
m1331540878le_106.pt,tl_strip.pt
m1331540878le_106.pt,br_edge.pt
m1331540878le_106.pt,c_strip.pt
m1331540878le_1060.pt,tl_edge.pt
m1331540878le_1060.pt,tr_edge.pt
m1331540878le_1060.pt,tl_strip.pt
m1331540878le_1060.pt,br_edge.pt
m1331540878le_1060.pt,c_strip.pt
m1331540878le_1061.pt,tl_edge.pt
m1331540878le_1061.pt,tr_edge.pt
m1331540878le_1061.pt,tl_strip.pt
m1331540878le_1061.pt,br_edge.pt
m1331540878le_1061.pt,c_strip.pt
m1331540878le_1062.pt,tl_edge.pt
m1331540878le_1062.pt,tr_edge.pt
m1331540878le_1062.pt,tl_strip.pt
m1331540878le_1062.pt,br_edge.pt
m1331540878le_1062.pt,c_strip.pt
m1331540878le_1063.pt,tl_edge.pt
m1331540878le_1063.pt,tr_edge.pt
m1331540878le_1063.pt,tl_strip.pt
m1331540878le_1063.pt,br_edge.pt
m1331540878le_1063.pt,c_strip.pt
m1331540878le_1064.pt,tl_edge.pt
m1331540878le_1064.pt,tr_edge.pt
m1331540878le_1064.pt,tl_strip.pt
m1331540878le_1064.pt,br_edge.pt
m1331540878le_1064.pt,c_strip.pt
m1331540878le_1065.pt,tl_edge.pt
m1331540878le_1065.pt,tr_edge.pt
m1331540878le_1065.pt,tl_strip.pt
m1331540878le_1065.pt,br_edge.pt
m1331540878le_1065.pt,c_strip.pt
m1331540878le_1066.pt,tl_edge.pt
m1331540878le_1066.pt,tr_edge.pt
m1331540878le_1066.pt,tl_strip.pt
m1331540878le_1066.pt,br_edge.pt
m1331540878le_1066.pt,c_strip.pt
m1331540878le_1067.pt,tl_edge.pt
m1331540878le_1067.pt,tr_edge.pt
m1331540878le_1067.pt,tl_strip.pt
m1331540878le_1067.pt,br_edge.pt
m1331540878le_1067.pt,c_strip.pt
m1331540878le_1068.pt,tl_edge.pt
m1331540878le_1068.pt,tr_edge.pt
m1331540878le_1068.pt,tl_strip.pt
m1331540878le_1068.pt,br_edge.pt
m1331540878le_1068.pt,c_strip.pt
m1331540878le_1069.pt,tl_edge.pt
m1331540878le_1069.pt,tr_edge.pt
m1331540878le_1069.pt,tl_strip.pt
m1331540878le_1069.pt,br_edge.pt
m1331540878le_1069.pt,c_strip.pt
m1331540878le_107.pt,tl_edge.pt
m1331540878le_107.pt,tr_edge.pt
m1331540878le_107.pt,tl_strip.pt
m1331540878le_107.pt,br_edge.pt
m1331540878le_107.pt,c_strip.pt
m1331540878le_1070.pt,tl_edge.pt
m1331540878le_1070.pt,tr_edge.pt
m1331540878le_1070.pt,tl_strip.pt
m1331540878le_1070.pt,br_edge.pt
m1331540878le_1070.pt,c_strip.pt
m1331540878le_1071.pt,tl_edge.pt
m1331540878le_1071.pt,tr_edge.pt
m1331540878le_1071.pt,tl_strip.pt
m1331540878le_1071.pt,br_edge.pt
m1331540878le_1071.pt,c_strip.pt
m1331540878le_1072.pt,tl_edge.pt
m1331540878le_1072.pt,tr_edge.pt
m1331540878le_1072.pt,tl_strip.pt
m1331540878le_1072.pt,br_edge.pt
m1331540878le_1072.pt,c_strip.pt
m1331540878le_1073.pt,tl_edge.pt
m1331540878le_1073.pt,tr_edge.pt
m1331540878le_1073.pt,tl_strip.pt
m1331540878le_1073.pt,br_edge.pt
m1331540878le_1073.pt,c_strip.pt
m1331540878le_1074.pt,tl_edge.pt
m1331540878le_1074.pt,tr_edge.pt
m1331540878le_1074.pt,tl_strip.pt
m1331540878le_1074.pt,br_edge.pt
m1331540878le_1074.pt,c_strip.pt
m1331540878le_1075.pt,tl_edge.pt
m1331540878le_1075.pt,tr_edge.pt
m1331540878le_1075.pt,tl_strip.pt
m1331540878le_1075.pt,br_edge.pt
m1331540878le_1075.pt,c_strip.pt
m1331540878le_1076.pt,tl_edge.pt
m1331540878le_1076.pt,tr_edge.pt
m1331540878le_1076.pt,tl_strip.pt
m1331540878le_1076.pt,br_edge.pt
m1331540878le_1076.pt,c_strip.pt
m1331540878le_1077.pt,tl_edge.pt
m1331540878le_1077.pt,tr_edge.pt
m1331540878le_1077.pt,tl_strip.pt
m1331540878le_1077.pt,br_edge.pt
m1331540878le_1077.pt,c_strip.pt
m1331540878le_1078.pt,tl_edge.pt
m1331540878le_1078.pt,tr_edge.pt
m1331540878le_1078.pt,tl_strip.pt
m1331540878le_1078.pt,br_edge.pt
m1331540878le_1078.pt,c_strip.pt
m1331540878le_1079.pt,tl_edge.pt
m1331540878le_1079.pt,tr_edge.pt
m1331540878le_1079.pt,tl_strip.pt
m1331540878le_1079.pt,br_edge.pt
m1331540878le_1079.pt,c_strip.pt
m1331540878le_108.pt,tl_edge.pt
m1331540878le_108.pt,tr_edge.pt
m1331540878le_108.pt,tl_strip.pt
m1331540878le_108.pt,br_edge.pt
m1331540878le_108.pt,c_strip.pt
m1331540878le_1080.pt,tl_edge.pt
m1331540878le_1080.pt,tr_edge.pt
m1331540878le_1080.pt,tl_strip.pt
m1331540878le_1080.pt,br_edge.pt
m1331540878le_1080.pt,c_strip.pt
m1331540878le_1081.pt,tl_edge.pt
m1331540878le_1081.pt,tr_edge.pt
m1331540878le_1081.pt,tl_strip.pt
m1331540878le_1081.pt,br_edge.pt
m1331540878le_1081.pt,c_strip.pt
m1331540878le_1082.pt,tl_edge.pt
m1331540878le_1082.pt,tr_edge.pt
m1331540878le_1082.pt,tl_strip.pt
m1331540878le_1082.pt,br_edge.pt
m1331540878le_1082.pt,c_strip.pt
m1331540878le_1083.pt,tl_edge.pt
m1331540878le_1083.pt,tr_edge.pt
m1331540878le_1083.pt,tl_strip.pt
m1331540878le_1083.pt,br_edge.pt
m1331540878le_1083.pt,c_strip.pt
m1331540878le_1084.pt,tl_edge.pt
m1331540878le_1084.pt,tr_edge.pt
m1331540878le_1084.pt,tl_strip.pt
m1331540878le_1084.pt,br_edge.pt
m1331540878le_1084.pt,c_strip.pt
m1331540878le_1085.pt,tl_edge.pt
m1331540878le_1085.pt,tr_edge.pt
m1331540878le_1085.pt,tl_strip.pt
m1331540878le_1085.pt,br_edge.pt
m1331540878le_1085.pt,c_strip.pt
m1331540878le_1086.pt,tl_edge.pt
m1331540878le_1086.pt,tr_edge.pt
m1331540878le_1086.pt,tl_strip.pt
m1331540878le_1086.pt,br_edge.pt
m1331540878le_1086.pt,c_strip.pt
m1331540878le_1087.pt,tl_edge.pt
m1331540878le_1087.pt,tr_edge.pt
m1331540878le_1087.pt,tl_strip.pt
m1331540878le_1087.pt,br_edge.pt
m1331540878le_1087.pt,c_strip.pt
m1331540878le_1088.pt,tl_edge.pt
m1331540878le_1088.pt,tr_edge.pt
m1331540878le_1088.pt,tl_strip.pt
m1331540878le_1088.pt,br_edge.pt
m1331540878le_1088.pt,c_strip.pt
m1331540878le_1089.pt,tl_edge.pt
m1331540878le_1089.pt,tr_edge.pt
m1331540878le_1089.pt,tl_strip.pt
m1331540878le_1089.pt,br_edge.pt
m1331540878le_1089.pt,c_strip.pt
m1331540878le_109.pt,tl_edge.pt
m1331540878le_109.pt,tr_edge.pt
m1331540878le_109.pt,tl_strip.pt
m1331540878le_109.pt,br_edge.pt
m1331540878le_109.pt,c_strip.pt
m1331540878le_1090.pt,tl_edge.pt
m1331540878le_1090.pt,tr_edge.pt
m1331540878le_1090.pt,tl_strip.pt
m1331540878le_1090.pt,br_edge.pt
m1331540878le_1090.pt,c_strip.pt
m1331540878le_1091.pt,tl_edge.pt
m1331540878le_1091.pt,tr_edge.pt
m1331540878le_1091.pt,tl_strip.pt
m1331540878le_1091.pt,br_edge.pt
m1331540878le_1091.pt,c_strip.pt
m1331540878le_1092.pt,tl_edge.pt
m1331540878le_1092.pt,tr_edge.pt
m1331540878le_1092.pt,tl_strip.pt
m1331540878le_1092.pt,br_edge.pt
m1331540878le_1092.pt,c_strip.pt
m1331540878le_1093.pt,tl_edge.pt
m1331540878le_1093.pt,tr_edge.pt
m1331540878le_1093.pt,tl_strip.pt
m1331540878le_1093.pt,br_edge.pt
m1331540878le_1093.pt,c_strip.pt
m1331540878le_1094.pt,tl_edge.pt
m1331540878le_1094.pt,tr_edge.pt
m1331540878le_1094.pt,tl_strip.pt
m1331540878le_1094.pt,br_edge.pt
m1331540878le_1094.pt,c_strip.pt
m1331540878le_1095.pt,tl_edge.pt
m1331540878le_1095.pt,tr_edge.pt
m1331540878le_1095.pt,tl_strip.pt
m1331540878le_1095.pt,br_edge.pt
m1331540878le_1095.pt,c_strip.pt
m1331540878le_1096.pt,tl_edge.pt
m1331540878le_1096.pt,tr_edge.pt
m1331540878le_1096.pt,tl_strip.pt
m1331540878le_1096.pt,br_edge.pt
m1331540878le_1096.pt,c_strip.pt
m1331540878le_1097.pt,tl_edge.pt
m1331540878le_1097.pt,tr_edge.pt
m1331540878le_1097.pt,tl_strip.pt
m1331540878le_1097.pt,br_edge.pt
m1331540878le_1097.pt,c_strip.pt
m1331540878le_1098.pt,tl_edge.pt
m1331540878le_1098.pt,tr_edge.pt
m1331540878le_1098.pt,tl_strip.pt
m1331540878le_1098.pt,br_edge.pt
m1331540878le_1098.pt,c_strip.pt
m1331540878le_1099.pt,tl_edge.pt
m1331540878le_1099.pt,tr_edge.pt
m1331540878le_1099.pt,tl_strip.pt
m1331540878le_1099.pt,br_edge.pt
m1331540878le_1099.pt,c_strip.pt
m1331540878le_11.pt,tl_edge.pt
m1331540878le_11.pt,tr_edge.pt
m1331540878le_11.pt,tl_strip.pt
m1331540878le_11.pt,br_edge.pt
m1331540878le_11.pt,c_strip.pt
m1331540878le_110.pt,tl_edge.pt
m1331540878le_110.pt,tr_edge.pt
m1331540878le_110.pt,tl_strip.pt
m1331540878le_110.pt,br_edge.pt
m1331540878le_110.pt,c_strip.pt
m1331540878le_1100.pt,tl_edge.pt
m1331540878le_1100.pt,tr_edge.pt
m1331540878le_1100.pt,tl_strip.pt
m1331540878le_1100.pt,br_edge.pt
m1331540878le_1100.pt,c_strip.pt
m1331540878le_1101.pt,tl_edge.pt
m1331540878le_1101.pt,tr_edge.pt
m1331540878le_1101.pt,tl_strip.pt
m1331540878le_1101.pt,br_edge.pt
m1331540878le_1101.pt,c_strip.pt
m1331540878le_1102.pt,tl_edge.pt
m1331540878le_1102.pt,tr_edge.pt
m1331540878le_1102.pt,tl_strip.pt
m1331540878le_1102.pt,br_edge.pt
m1331540878le_1102.pt,c_strip.pt
m1331540878le_1103.pt,tl_edge.pt
m1331540878le_1103.pt,tr_edge.pt
m1331540878le_1103.pt,tl_strip.pt
m1331540878le_1103.pt,br_edge.pt
m1331540878le_1103.pt,c_strip.pt
m1331540878le_1104.pt,tl_edge.pt
m1331540878le_1104.pt,tr_edge.pt
m1331540878le_1104.pt,tl_strip.pt
m1331540878le_1104.pt,br_edge.pt
m1331540878le_1104.pt,c_strip.pt
m1331540878le_1105.pt,tl_edge.pt
m1331540878le_1105.pt,tr_edge.pt
m1331540878le_1105.pt,tl_strip.pt
m1331540878le_1105.pt,br_edge.pt
m1331540878le_1105.pt,c_strip.pt
m1331540878le_1106.pt,tl_edge.pt
m1331540878le_1106.pt,tr_edge.pt
m1331540878le_1106.pt,tl_strip.pt
m1331540878le_1106.pt,br_edge.pt
m1331540878le_1106.pt,c_strip.pt
m1331540878le_1107.pt,tl_edge.pt
m1331540878le_1107.pt,tr_edge.pt
m1331540878le_1107.pt,tl_strip.pt
m1331540878le_1107.pt,br_edge.pt
m1331540878le_1107.pt,c_strip.pt
m1331540878le_1108.pt,tl_edge.pt
m1331540878le_1108.pt,tr_edge.pt
m1331540878le_1108.pt,tl_strip.pt
m1331540878le_1108.pt,br_edge.pt
m1331540878le_1108.pt,c_strip.pt
m1331540878le_1109.pt,tl_edge.pt
m1331540878le_1109.pt,tr_edge.pt
m1331540878le_1109.pt,tl_strip.pt
m1331540878le_1109.pt,br_edge.pt
m1331540878le_1109.pt,c_strip.pt
m1331540878le_111.pt,tl_edge.pt
m1331540878le_111.pt,tr_edge.pt
m1331540878le_111.pt,tl_strip.pt
m1331540878le_111.pt,br_edge.pt
m1331540878le_111.pt,c_strip.pt
m1331540878le_1110.pt,tl_edge.pt
m1331540878le_1110.pt,tr_edge.pt
m1331540878le_1110.pt,tl_strip.pt
m1331540878le_1110.pt,br_edge.pt
m1331540878le_1110.pt,c_strip.pt
m1331540878le_1111.pt,tl_edge.pt
m1331540878le_1111.pt,tr_edge.pt
m1331540878le_1111.pt,tl_strip.pt
m1331540878le_1111.pt,br_edge.pt
m1331540878le_1111.pt,c_strip.pt
m1331540878le_1112.pt,tl_edge.pt
m1331540878le_1112.pt,tr_edge.pt
m1331540878le_1112.pt,tl_strip.pt
m1331540878le_1112.pt,br_edge.pt
m1331540878le_1112.pt,c_strip.pt
m1331540878le_1113.pt,tl_edge.pt
m1331540878le_1113.pt,tr_edge.pt
m1331540878le_1113.pt,tl_strip.pt
m1331540878le_1113.pt,br_edge.pt
m1331540878le_1113.pt,c_strip.pt
m1331540878le_1114.pt,tl_edge.pt
m1331540878le_1114.pt,tr_edge.pt
m1331540878le_1114.pt,tl_strip.pt
m1331540878le_1114.pt,br_edge.pt
m1331540878le_1114.pt,c_strip.pt
m1331540878le_1115.pt,tl_edge.pt
